fid,Named,Longitude,Latitude
1,Yes,-122.139877,37.179113
1,Yes,-122.139877,37.179119
1,Yes,-122.139877,37.179130
1,Yes,-122.139876,37.179140
1,Yes,-122.139874,37.179151
1,Yes,-122.139872,37.179172
1,Yes,-122.139867,37.179209
1,Yes,-122.139865,37.179225
1,Yes,-122.139864,37.179236
1,Yes,-122.139862,37.179246
1,Yes,-122.139861,37.179251
1,Yes,-122.139860,37.179256
1,Yes,-122.139858,37.179261
1,Yes,-122.139857,37.179266
1,Yes,-122.139853,37.179275
1,Yes,-122.139851,37.179280
1,Yes,-122.139850,37.179285
1,Yes,-122.139849,37.179290
1,Yes,-122.139848,37.179296
1,Yes,-122.139848,37.179301
1,Yes,-122.139847,37.179312
1,Yes,-122.139847,37.179323
1,Yes,-122.139849,37.179383
1,Yes,-122.139849,37.179394
1,Yes,-122.139850,37.179405
1,Yes,-122.139850,37.179410
1,Yes,-122.139851,37.179416
1,Yes,-122.139852,37.179421
1,Yes,-122.139854,37.179431
1,Yes,-122.139855,37.179436
1,Yes,-122.139858,37.179446
1,Yes,-122.139861,37.179456
1,Yes,-122.139862,37.179461
1,Yes,-122.139864,37.179465
1,Yes,-122.139866,37.179470
1,Yes,-122.139869,37.179475
1,Yes,-122.139872,37.179480
1,Yes,-122.139875,37.179484
1,Yes,-122.139881,37.179494
1,Yes,-122.139894,37.179512
1,Yes,-122.139900,37.179522
1,Yes,-122.139906,37.179531
1,Yes,-122.139909,37.179536
1,Yes,-122.139914,37.179546
1,Yes,-122.139919,37.179556
1,Yes,-122.139928,37.179575
1,Yes,-122.139943,37.179607
1,Yes,-122.140042,37.179732
1,Yes,-122.140049,37.179743
1,Yes,-122.140057,37.179755
1,Yes,-122.140062,37.179761
1,Yes,-122.140066,37.179767
1,Yes,-122.140071,37.179772
1,Yes,-122.140075,37.179777
1,Yes,-122.140091,37.179794
1,Yes,-122.140127,37.179833
1,Yes,-122.140139,37.179845
1,Yes,-122.140147,37.179854
1,Yes,-122.140151,37.179858
1,Yes,-122.140155,37.179862
1,Yes,-122.140160,37.179866
1,Yes,-122.140164,37.179869
1,Yes,-122.140174,37.179877
1,Yes,-122.140188,37.179888
1,Yes,-122.140236,37.179925
1,Yes,-122.140255,37.179940
1,Yes,-122.140269,37.179951
1,Yes,-122.140292,37.179970
1,Yes,-122.140310,37.179985
1,Yes,-122.140319,37.179993
1,Yes,-122.140323,37.179997
1,Yes,-122.140327,37.180001
1,Yes,-122.140331,37.180005
1,Yes,-122.140334,37.180009
1,Yes,-122.140337,37.180013
1,Yes,-122.140339,37.180018
1,Yes,-122.140341,37.180022
1,Yes,-122.140343,37.180027
1,Yes,-122.140344,37.180031
1,Yes,-122.140345,37.180036
1,Yes,-122.140346,37.180040
1,Yes,-122.140346,37.180044
1,Yes,-122.140342,37.180072
1,Yes,-122.140341,37.180082
1,Yes,-122.140341,37.180087
1,Yes,-122.140341,37.180092
1,Yes,-122.140341,37.180097
1,Yes,-122.140341,37.180102
1,Yes,-122.140342,37.180107
1,Yes,-122.140343,37.180112
1,Yes,-122.140344,37.180116
1,Yes,-122.140347,37.180120
1,Yes,-122.140351,37.180124
1,Yes,-122.140354,37.180128
1,Yes,-122.140359,37.180132
1,Yes,-122.140363,37.180136
1,Yes,-122.140368,37.180140
1,Yes,-122.140378,37.180147
1,Yes,-122.140393,37.180158
1,Yes,-122.140423,37.180179
1,Yes,-122.140433,37.180186
1,Yes,-122.140444,37.180193
1,Yes,-122.140454,37.180200
1,Yes,-122.140465,37.180206
1,Yes,-122.140588,37.180280
1,Yes,-122.140604,37.180290
1,Yes,-122.140615,37.180296
1,Yes,-122.140626,37.180302
1,Yes,-122.140632,37.180305
1,Yes,-122.140637,37.180308
1,Yes,-122.140649,37.180313
1,Yes,-122.140671,37.180323
1,Yes,-122.140682,37.180328
1,Yes,-122.140687,37.180331
1,Yes,-122.140692,37.180334
1,Yes,-122.140698,37.180337
1,Yes,-122.140703,37.180341
1,Yes,-122.140708,37.180345
1,Yes,-122.140713,37.180349
1,Yes,-122.140722,37.180356
1,Yes,-122.140732,37.180364
1,Yes,-122.140812,37.180432
1,Yes,-122.140982,37.180575
1,Yes,-122.141006,37.180595
1,Yes,-122.141020,37.180606
1,Yes,-122.141035,37.180618
1,Yes,-122.141070,37.180645
1,Yes,-122.141089,37.180660
1,Yes,-122.141104,37.180671
1,Yes,-122.141458,37.180899
1,Yes,-122.141587,37.180965
1,Yes,-122.141670,37.181006
1,Yes,-122.141708,37.181048
1,Yes,-122.141720,37.181109
1,Yes,-122.141723,37.181258
1,Yes,-122.141725,37.181340
1,Yes,-122.141725,37.181356
1,Yes,-122.141726,37.181367
1,Yes,-122.141727,37.181373
1,Yes,-122.141727,37.181378
1,Yes,-122.141728,37.181384
1,Yes,-122.141730,37.181388
1,Yes,-122.141731,37.181393
1,Yes,-122.141736,37.181407
1,Yes,-122.141739,37.181417
1,Yes,-122.141740,37.181422
1,Yes,-122.141741,37.181428
1,Yes,-122.141742,37.181433
1,Yes,-122.141744,37.181444
1,Yes,-122.141745,37.181454
1,Yes,-122.141747,37.181470
1,Yes,-122.141757,37.181551
1,Yes,-122.141770,37.181659
1,Yes,-122.141773,37.181686
1,Yes,-122.141774,37.181702
1,Yes,-122.141775,37.181723
1,Yes,-122.141785,37.181933
1,Yes,-122.141787,37.181971
1,Yes,-122.141805,37.182246
1,Yes,-122.141806,37.182262
1,Yes,-122.141807,37.182278
1,Yes,-122.141808,37.182289
1,Yes,-122.141810,37.182304
1,Yes,-122.141813,37.182324
1,Yes,-122.141816,37.182350
1,Yes,-122.141820,37.182376
1,Yes,-122.141836,37.182493
1,Yes,-122.141839,37.182509
1,Yes,-122.141841,37.182525
1,Yes,-122.141844,37.182557
1,Yes,-122.141862,37.182730
1,Yes,-122.141865,37.182768
1,Yes,-122.141870,37.182817
1,Yes,-122.141871,37.182827
1,Yes,-122.141872,37.182833
1,Yes,-122.141873,37.182838
1,Yes,-122.141874,37.182843
1,Yes,-122.141875,37.182848
1,Yes,-122.141877,37.182853
1,Yes,-122.141880,37.182858
1,Yes,-122.141882,37.182861
1,Yes,-122.141884,37.182864
1,Yes,-122.141888,37.182868
1,Yes,-122.141892,37.182872
1,Yes,-122.141896,37.182876
1,Yes,-122.141901,37.182880
1,Yes,-122.141910,37.182887
1,Yes,-122.141935,37.182906
1,Yes,-122.141944,37.182914
1,Yes,-122.141948,37.182917
1,Yes,-122.141953,37.182921
1,Yes,-122.141957,37.182925
1,Yes,-122.141961,37.182930
1,Yes,-122.141965,37.182934
1,Yes,-122.141968,37.182939
1,Yes,-122.141971,37.182943
1,Yes,-122.141981,37.182958
1,Yes,-122.142148,37.183214
1,Yes,-122.142199,37.183260
1,Yes,-122.142210,37.183296
1,Yes,-122.142211,37.183321
1,Yes,-122.142203,37.183342
1,Yes,-122.142189,37.183357
1,Yes,-122.142145,37.183393
1,Yes,-122.142103,37.183424
1,Yes,-122.142065,37.183449
1,Yes,-122.141997,37.183482
1,Yes,-122.141891,37.183537
1,Yes,-122.141754,37.183588
1,Yes,-122.141702,37.183609
1,Yes,-122.141643,37.183639
1,Yes,-122.141589,37.183694
1,Yes,-122.141574,37.183712
1,Yes,-122.141567,37.183726
1,Yes,-122.141562,37.183737
1,Yes,-122.141559,37.183758
1,Yes,-122.141556,37.183763
1,Yes,-122.141553,37.183767
1,Yes,-122.141551,37.183772
1,Yes,-122.141549,37.183777
1,Yes,-122.141547,37.183782
1,Yes,-122.141546,37.183787
1,Yes,-122.141546,37.183793
1,Yes,-122.141545,37.183798
1,Yes,-122.141545,37.183804
1,Yes,-122.141545,37.183815
1,Yes,-122.141546,37.183859
1,Yes,-122.141547,37.183870
1,Yes,-122.141547,37.183881
1,Yes,-122.141548,37.183886
1,Yes,-122.141549,37.183891
1,Yes,-122.141549,37.183896
1,Yes,-122.141550,37.183901
1,Yes,-122.141552,37.183905
1,Yes,-122.141553,37.183910
1,Yes,-122.141555,37.183914
1,Yes,-122.141557,37.183918
1,Yes,-122.141559,37.183921
1,Yes,-122.141559,37.183921
1,Yes,-122.141560,37.183923
1,Yes,-122.141563,37.183928
1,Yes,-122.141568,37.183934
1,Yes,-122.141572,37.183940
1,Yes,-122.141577,37.183946
1,Yes,-122.141582,37.183951
1,Yes,-122.141597,37.183967
1,Yes,-122.141597,37.183968
1,Yes,-122.141618,37.184011
1,Yes,-122.141628,37.184031
1,Yes,-122.141633,37.184040
1,Yes,-122.141636,37.184045
1,Yes,-122.141641,37.184055
1,Yes,-122.141644,37.184060
1,Yes,-122.141651,37.184069
1,Yes,-122.141664,37.184088
1,Yes,-122.141718,37.184164
1,Yes,-122.141772,37.184240
1,Yes,-122.141783,37.184254
1,Yes,-122.141790,37.184263
1,Yes,-122.141797,37.184272
1,Yes,-122.141801,37.184277
1,Yes,-122.141827,37.184319
1,Yes,-122.141869,37.184347
1,Yes,-122.141932,37.184380
1,Yes,-122.141976,37.184428
1,Yes,-122.141984,37.184460
1,Yes,-122.141965,37.184532
1,Yes,-122.141935,37.184600
1,Yes,-122.141878,37.184747
1,Yes,-122.141856,37.184836
1,Yes,-122.141828,37.184950
1,Yes,-122.141831,37.184995
1,Yes,-122.141843,37.185050
1,Yes,-122.141857,37.185101
1,Yes,-122.141891,37.185132
1,Yes,-122.141962,37.185165
1,Yes,-122.142057,37.185216
1,Yes,-122.142162,37.185296
1,Yes,-122.142268,37.185385
1,Yes,-122.142315,37.185438
1,Yes,-122.142370,37.185489
1,Yes,-122.142432,37.185545
1,Yes,-122.142471,37.185581
1,Yes,-122.142521,37.185628
1,Yes,-122.142563,37.185654
1,Yes,-122.142609,37.185684
1,Yes,-122.142663,37.185697
1,Yes,-122.142750,37.185715
1,Yes,-122.142849,37.185725
1,Yes,-122.142923,37.185724
1,Yes,-122.142997,37.185724
1,Yes,-122.143069,37.185727
1,Yes,-122.143141,37.185746
1,Yes,-122.143205,37.185773
1,Yes,-122.143223,37.185859
1,Yes,-122.143221,37.185956
1,Yes,-122.143208,37.186025
1,Yes,-122.143180,37.186086
1,Yes,-122.143155,37.186172
1,Yes,-122.143151,37.186219
1,Yes,-122.143155,37.186251
1,Yes,-122.143173,37.186424
1,Yes,-122.143174,37.186440
1,Yes,-122.143175,37.186451
1,Yes,-122.143176,37.186462
1,Yes,-122.143176,37.186478
1,Yes,-122.143174,37.186579
1,Yes,-122.143174,37.186589
1,Yes,-122.143173,37.186595
1,Yes,-122.143173,37.186600
1,Yes,-122.143172,37.186605
1,Yes,-122.143170,37.186610
1,Yes,-122.143168,37.186614
1,Yes,-122.143166,37.186619
1,Yes,-122.143162,37.186623
1,Yes,-122.143159,37.186627
1,Yes,-122.143155,37.186631
1,Yes,-122.143151,37.186635
1,Yes,-122.143147,37.186639
1,Yes,-122.143138,37.186646
1,Yes,-122.143133,37.186650
1,Yes,-122.143129,37.186653
1,Yes,-122.143124,37.186657
1,Yes,-122.143119,37.186660
1,Yes,-122.143114,37.186663
1,Yes,-122.143109,37.186665
1,Yes,-122.143103,37.186667
1,Yes,-122.143098,37.186669
1,Yes,-122.143092,37.186670
1,Yes,-122.143086,37.186671
1,Yes,-122.143080,37.186671
1,Yes,-122.143056,37.186673
1,Yes,-122.143050,37.186674
1,Yes,-122.143044,37.186674
1,Yes,-122.143038,37.186675
1,Yes,-122.143032,37.186677
1,Yes,-122.143027,37.186678
1,Yes,-122.143021,37.186681
1,Yes,-122.143016,37.186683
1,Yes,-122.143011,37.186685
1,Yes,-122.143006,37.186689
1,Yes,-122.143000,37.186692
1,Yes,-122.142995,37.186696
1,Yes,-122.142991,37.186699
1,Yes,-122.142981,37.186707
1,Yes,-122.142971,37.186715
1,Yes,-122.142920,37.186758
1,Yes,-122.142868,37.186801
1,Yes,-122.142868,37.186820
1,Yes,-122.142868,37.186875
1,Yes,-122.142869,37.186886
1,Yes,-122.142869,37.186891
1,Yes,-122.142869,37.186896
1,Yes,-122.142870,37.186901
1,Yes,-122.142871,37.186906
1,Yes,-122.142872,37.186911
1,Yes,-122.142873,37.186916
1,Yes,-122.142876,37.186920
1,Yes,-122.142879,37.186924
1,Yes,-122.142883,37.186927
1,Yes,-122.142887,37.186931
1,Yes,-122.142892,37.186934
1,Yes,-122.142897,37.186937
1,Yes,-122.142902,37.186940
1,Yes,-122.142913,37.186947
1,Yes,-122.142924,37.186953
1,Yes,-122.142935,37.186959
1,Yes,-122.142946,37.186964
1,Yes,-122.142951,37.186967
1,Yes,-122.142957,37.186970
1,Yes,-122.142963,37.186972
1,Yes,-122.142968,37.186975
1,Yes,-122.142973,37.186976
1,Yes,-122.142978,37.186977
1,Yes,-122.142982,37.186978
1,Yes,-122.142988,37.186979
1,Yes,-122.142994,37.186980
1,Yes,-122.142999,37.186980
1,Yes,-122.143005,37.186980
1,Yes,-122.143011,37.186980
1,Yes,-122.143016,37.186979
1,Yes,-122.143022,37.186978
1,Yes,-122.143028,37.186977
1,Yes,-122.143035,37.186975
1,Yes,-122.143041,37.186973
1,Yes,-122.143060,37.186967
1,Yes,-122.143066,37.186965
1,Yes,-122.143072,37.186963
1,Yes,-122.143078,37.186962
1,Yes,-122.143085,37.186960
1,Yes,-122.143091,37.186959
1,Yes,-122.143098,37.186959
1,Yes,-122.143104,37.186958
1,Yes,-122.143111,37.186958
1,Yes,-122.143124,37.186958
1,Yes,-122.143138,37.186957
1,Yes,-122.143239,37.186958
1,Yes,-122.143293,37.186958
1,Yes,-122.143353,37.186958
1,Yes,-122.143373,37.186958
1,Yes,-122.143380,37.186958
1,Yes,-122.143387,37.186959
1,Yes,-122.143393,37.186959
1,Yes,-122.143400,37.186960
1,Yes,-122.143406,37.186961
1,Yes,-122.143412,37.186962
1,Yes,-122.143419,37.186964
1,Yes,-122.143425,37.186966
1,Yes,-122.143431,37.186968
1,Yes,-122.143437,37.186970
1,Yes,-122.143449,37.186975
1,Yes,-122.143509,37.186999
1,Yes,-122.143533,37.187009
1,Yes,-122.143544,37.187014
1,Yes,-122.143550,37.187017
1,Yes,-122.143556,37.187020
1,Yes,-122.143561,37.187023
1,Yes,-122.143567,37.187026
1,Yes,-122.143572,37.187029
1,Yes,-122.143577,37.187032
1,Yes,-122.143583,37.187036
1,Yes,-122.143587,37.187039
1,Yes,-122.143592,37.187043
1,Yes,-122.143602,37.187050
1,Yes,-122.143669,37.187104
1,Yes,-122.143727,37.187150
1,Yes,-122.143741,37.187162
1,Yes,-122.143750,37.187170
1,Yes,-122.143754,37.187174
1,Yes,-122.143758,37.187178
1,Yes,-122.143762,37.187182
1,Yes,-122.143765,37.187186
1,Yes,-122.143769,37.187190
1,Yes,-122.143772,37.187195
1,Yes,-122.143779,37.187204
1,Yes,-122.143785,37.187213
1,Yes,-122.143792,37.187223
1,Yes,-122.143798,37.187232
1,Yes,-122.143804,37.187242
1,Yes,-122.143807,37.187247
1,Yes,-122.143809,37.187252
1,Yes,-122.143812,37.187256
1,Yes,-122.143814,37.187261
1,Yes,-122.143815,37.187266
1,Yes,-122.143816,37.187272
1,Yes,-122.143817,37.187277
1,Yes,-122.143817,37.187282
1,Yes,-122.143816,37.187287
1,Yes,-122.143816,37.187293
1,Yes,-122.143814,37.187303
1,Yes,-122.143810,37.187319
1,Yes,-122.143804,37.187345
1,Yes,-122.143800,37.187361
1,Yes,-122.143799,37.187366
1,Yes,-122.143797,37.187371
1,Yes,-122.143795,37.187376
1,Yes,-122.143793,37.187381
1,Yes,-122.143791,37.187386
1,Yes,-122.143788,37.187390
1,Yes,-122.143784,37.187395
1,Yes,-122.143781,37.187399
1,Yes,-122.143777,37.187403
1,Yes,-122.143773,37.187407
1,Yes,-122.143764,37.187415
1,Yes,-122.143755,37.187423
1,Yes,-122.143729,37.187447
1,Yes,-122.143725,37.187450
1,Yes,-122.143721,37.187454
1,Yes,-122.143717,37.187458
1,Yes,-122.143714,37.187462
1,Yes,-122.143711,37.187467
1,Yes,-122.143710,37.187472
1,Yes,-122.143708,37.187477
1,Yes,-122.143707,37.187482
1,Yes,-122.143707,37.187487
1,Yes,-122.143707,37.187493
1,Yes,-122.143707,37.187503
1,Yes,-122.143707,37.187514
1,Yes,-122.143708,37.187547
1,Yes,-122.143709,37.187575
1,Yes,-122.143710,37.187652
1,Yes,-122.143711,37.187668
1,Yes,-122.143712,37.187679
1,Yes,-122.143713,37.187685
1,Yes,-122.143714,37.187690
1,Yes,-122.143715,37.187695
1,Yes,-122.143717,37.187706
1,Yes,-122.143723,37.187726
1,Yes,-122.143744,37.187799
1,Yes,-122.143812,37.188031
1,Yes,-122.143820,37.188057
1,Yes,-122.143824,37.188073
1,Yes,-122.143832,37.188099
1,Yes,-122.143844,37.188135
1,Yes,-122.143849,37.188150
1,Yes,-122.143853,37.188161
1,Yes,-122.143856,37.188171
1,Yes,-122.143862,37.188187
1,Yes,-122.143889,37.188254
1,Yes,-122.143904,37.188277
1,Yes,-122.143919,37.188300
1,Yes,-122.143951,37.188345
1,Yes,-122.143967,37.188368
1,Yes,-122.143979,37.188385
1,Yes,-122.143989,37.188397
1,Yes,-122.143996,37.188406
1,Yes,-122.144004,37.188414
1,Yes,-122.144016,37.188427
1,Yes,-122.144033,37.188443
1,Yes,-122.144083,37.188493
1,Yes,-122.144092,37.188501
1,Yes,-122.144100,37.188509
1,Yes,-122.144109,37.188517
1,Yes,-122.144123,37.188528
1,Yes,-122.144194,37.188591
1,Yes,-122.144221,37.188614
1,Yes,-122.144353,37.188733
1,Yes,-122.144367,37.188745
1,Yes,-122.144375,37.188754
1,Yes,-122.144380,37.188758
1,Yes,-122.144384,37.188762
1,Yes,-122.144392,37.188771
1,Yes,-122.144408,37.188788
1,Yes,-122.144438,37.188823
1,Yes,-122.144446,37.188832
1,Yes,-122.144453,37.188840
1,Yes,-122.144460,37.188849
1,Yes,-122.144470,37.188863
1,Yes,-122.144499,37.188903
1,Yes,-122.144508,37.188917
1,Yes,-122.144515,37.188926
1,Yes,-122.144522,37.188935
1,Yes,-122.144530,37.188944
1,Yes,-122.144541,37.188957
1,Yes,-122.144605,37.189033
1,Yes,-122.144653,37.189091
1,Yes,-122.144669,37.189109
1,Yes,-122.144677,37.189118
1,Yes,-122.144681,37.189122
1,Yes,-122.144685,37.189126
1,Yes,-122.144689,37.189130
1,Yes,-122.144694,37.189134
1,Yes,-122.144698,37.189138
1,Yes,-122.144708,37.189146
1,Yes,-122.144718,37.189154
1,Yes,-122.144787,37.189206
1,Yes,-122.144796,37.189214
1,Yes,-122.144806,37.189221
1,Yes,-122.144815,37.189229
1,Yes,-122.144820,37.189233
1,Yes,-122.144824,37.189237
1,Yes,-122.144828,37.189242
1,Yes,-122.144832,37.189246
1,Yes,-122.144835,37.189250
1,Yes,-122.144838,37.189255
1,Yes,-122.144841,37.189260
1,Yes,-122.144847,37.189269
1,Yes,-122.144856,37.189284
1,Yes,-122.144880,37.189327
1,Yes,-122.144886,37.189337
1,Yes,-122.144891,37.189346
1,Yes,-122.144893,37.189351
1,Yes,-122.144896,37.189356
1,Yes,-122.144897,37.189361
1,Yes,-122.144899,37.189365
1,Yes,-122.144899,37.189365
1,Yes,-122.144899,37.189366
1,Yes,-122.144900,37.189372
1,Yes,-122.144901,37.189377
1,Yes,-122.144902,37.189382
1,Yes,-122.144903,37.189393
1,Yes,-122.144903,37.189410
1,Yes,-122.144904,37.189448
1,Yes,-122.144905,37.189459
1,Yes,-122.144905,37.189470
1,Yes,-122.144904,37.189476
1,Yes,-122.144904,37.189481
1,Yes,-122.144903,37.189486
1,Yes,-122.144902,37.189491
1,Yes,-122.144900,37.189496
1,Yes,-122.144897,37.189501
1,Yes,-122.144894,37.189505
1,Yes,-122.144890,37.189509
1,Yes,-122.144886,37.189513
1,Yes,-122.144881,37.189517
1,Yes,-122.144877,37.189521
1,Yes,-122.144867,37.189529
1,Yes,-122.144790,37.189592
1,Yes,-122.144771,37.189608
1,Yes,-122.144762,37.189616
1,Yes,-122.144757,37.189620
1,Yes,-122.144753,37.189624
1,Yes,-122.144749,37.189628
1,Yes,-122.144746,37.189633
1,Yes,-122.144743,37.189638
1,Yes,-122.144740,37.189642
1,Yes,-122.144738,37.189647
1,Yes,-122.144735,37.189652
1,Yes,-122.144731,37.189662
1,Yes,-122.144728,37.189672
1,Yes,-122.144703,37.189739
1,Yes,-122.144700,37.189750
1,Yes,-122.144698,37.189755
1,Yes,-122.144697,37.189760
1,Yes,-122.144696,37.189765
1,Yes,-122.144695,37.189770
1,Yes,-122.144695,37.189775
1,Yes,-122.144695,37.189781
1,Yes,-122.144696,37.189786
1,Yes,-122.144697,37.189791
1,Yes,-122.144698,37.189796
1,Yes,-122.144699,37.189802
1,Yes,-122.144703,37.189812
1,Yes,-122.144716,37.189855
1,Yes,-122.144728,37.189892
1,Yes,-122.144732,37.189903
1,Yes,-122.144734,37.189908
1,Yes,-122.144735,37.189913
1,Yes,-122.144738,37.189918
1,Yes,-122.144740,37.189923
1,Yes,-122.144743,37.189928
1,Yes,-122.144746,37.189932
1,Yes,-122.144750,37.189936
1,Yes,-122.144754,37.189939
1,Yes,-122.144758,37.189943
1,Yes,-122.144764,37.189946
1,Yes,-122.144769,37.189948
1,Yes,-122.144775,37.189951
1,Yes,-122.144781,37.189953
1,Yes,-122.144788,37.189955
1,Yes,-122.144800,37.189959
1,Yes,-122.144813,37.189964
1,Yes,-122.144870,37.189982
1,Yes,-122.144889,37.189988
1,Yes,-122.144902,37.189992
1,Yes,-122.144908,37.189993
1,Yes,-122.144921,37.189997
1,Yes,-122.144953,37.190005
1,Yes,-122.144965,37.190008
1,Yes,-122.144972,37.190010
1,Yes,-122.144978,37.190012
1,Yes,-122.144984,37.190014
1,Yes,-122.144990,37.190016
1,Yes,-122.144996,37.190018
1,Yes,-122.145002,37.190021
1,Yes,-122.145014,37.190026
1,Yes,-122.145037,37.190037
1,Yes,-122.145060,37.190047
1,Yes,-122.145071,37.190053
1,Yes,-122.145077,37.190056
1,Yes,-122.145082,37.190059
1,Yes,-122.145088,37.190062
1,Yes,-122.145093,37.190065
1,Yes,-122.145098,37.190069
1,Yes,-122.145103,37.190072
1,Yes,-122.145113,37.190079
1,Yes,-122.145128,37.190091
1,Yes,-122.145190,37.190139
1,Yes,-122.145243,37.190179
1,Yes,-122.145257,37.190190
1,Yes,-122.145266,37.190197
1,Yes,-122.145270,37.190201
1,Yes,-122.145275,37.190205
1,Yes,-122.145279,37.190209
1,Yes,-122.145283,37.190213
1,Yes,-122.145287,37.190217
1,Yes,-122.145291,37.190222
1,Yes,-122.145294,37.190226
1,Yes,-122.145301,37.190235
1,Yes,-122.145312,37.190249
1,Yes,-122.145349,37.190301
1,Yes,-122.145427,37.190408
1,Yes,-122.145444,37.190432
1,Yes,-122.145450,37.190441
1,Yes,-122.145458,37.190454
1,Yes,-122.145461,37.190457
1,Yes,-122.145464,37.190461
1,Yes,-122.145467,37.190465
1,Yes,-122.145471,37.190470
1,Yes,-122.145475,37.190474
1,Yes,-122.145479,37.190478
1,Yes,-122.145492,37.190490
1,Yes,-122.145505,37.190502
1,Yes,-122.145514,37.190510
1,Yes,-122.145523,37.190518
1,Yes,-122.145532,37.190526
1,Yes,-122.145537,37.190529
1,Yes,-122.145542,37.190533
1,Yes,-122.145547,37.190536
1,Yes,-122.145552,37.190539
1,Yes,-122.145558,37.190542
1,Yes,-122.145563,37.190545
1,Yes,-122.145575,37.190550
1,Yes,-122.145592,37.190557
1,Yes,-122.145634,37.190574
1,Yes,-122.145651,37.190581
1,Yes,-122.145669,37.190589
1,Yes,-122.145687,37.190597
1,Yes,-122.145711,37.190608
1,Yes,-122.146077,37.190780
1,Yes,-122.146124,37.190802
1,Yes,-122.146177,37.190827
1,Yes,-122.146195,37.190836
1,Yes,-122.146207,37.190842
1,Yes,-122.146213,37.190845
1,Yes,-122.146218,37.190848
1,Yes,-122.146223,37.190851
1,Yes,-122.146229,37.190855
1,Yes,-122.146234,37.190858
1,Yes,-122.146239,37.190862
1,Yes,-122.146243,37.190866
1,Yes,-122.146248,37.190870
1,Yes,-122.146252,37.190873
1,Yes,-122.146256,37.190878
1,Yes,-122.146260,37.190882
1,Yes,-122.146263,37.190886
1,Yes,-122.146265,37.190891
1,Yes,-122.146266,37.190896
1,Yes,-122.146267,37.190901
1,Yes,-122.146268,37.190906
1,Yes,-122.146268,37.190911
1,Yes,-122.146269,37.190921
1,Yes,-122.146269,37.190932
1,Yes,-122.146270,37.190984
1,Yes,-122.146270,37.190995
1,Yes,-122.146269,37.191011
1,Yes,-122.146267,37.191122
1,Yes,-122.146267,37.191133
1,Yes,-122.146266,37.191143
1,Yes,-122.146266,37.191149
1,Yes,-122.146265,37.191154
1,Yes,-122.146264,37.191159
1,Yes,-122.146262,37.191169
1,Yes,-122.146260,37.191180
1,Yes,-122.146256,37.191195
1,Yes,-122.146253,37.191205
1,Yes,-122.146250,37.191215
1,Yes,-122.146248,37.191220
1,Yes,-122.146246,37.191225
1,Yes,-122.146244,37.191231
1,Yes,-122.146242,37.191236
1,Yes,-122.146235,37.191251
1,Yes,-122.146225,37.191272
1,Yes,-122.146217,37.191287
1,Yes,-122.146212,37.191297
1,Yes,-122.146206,37.191306
1,Yes,-122.146203,37.191311
1,Yes,-122.146200,37.191316
1,Yes,-122.146197,37.191320
1,Yes,-122.146193,37.191324
1,Yes,-122.146189,37.191329
1,Yes,-122.146185,37.191333
1,Yes,-122.146181,37.191337
1,Yes,-122.146177,37.191340
1,Yes,-122.146172,37.191344
1,Yes,-122.146163,37.191351
1,Yes,-122.146159,37.191355
1,Yes,-122.146154,37.191358
1,Yes,-122.146150,37.191361
1,Yes,-122.146147,37.191363
1,Yes,-122.146141,37.191367
1,Yes,-122.146136,37.191370
1,Yes,-122.146125,37.191375
1,Yes,-122.146113,37.191381
1,Yes,-122.146062,37.191406
1,Yes,-122.146005,37.191433
1,Yes,-122.145994,37.191439
1,Yes,-122.145988,37.191441
1,Yes,-122.145982,37.191443
1,Yes,-122.145976,37.191446
1,Yes,-122.145970,37.191448
1,Yes,-122.145965,37.191449
1,Yes,-122.145959,37.191451
1,Yes,-122.145953,37.191452
1,Yes,-122.145948,37.191453
1,Yes,-122.145942,37.191454
1,Yes,-122.145936,37.191454
1,Yes,-122.145930,37.191455
1,Yes,-122.145923,37.191455
1,Yes,-122.145910,37.191456
1,Yes,-122.145897,37.191456
1,Yes,-122.145804,37.191457
1,Yes,-122.145777,37.191457
1,Yes,-122.145764,37.191458
1,Yes,-122.145757,37.191458
1,Yes,-122.145751,37.191459
